name,email,annual_revenue,plan_type,tenure_months,monthly_charges,has_dedicated_csm,csm_name,csm_email,days_since_last_login,events_per_month_trend,support_ticket_velocity,churn_probability,risk_tier,churn_drivers,intervention_status
NovaSeat-1163-ONYEY,1163-onyey@example.com,894.6,Starter,41,74.55,False,,,13,Increasing,0.8,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-9787-XVQIU,9787-xvqiu@example.com,903.6,Starter,1,75.3,False,,,31,Declining,2.9,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-8945-MUQUF,8945-muquf@example.com,1137.6,Pro,51,94.8,False,,,23,Stable,1.74,0.9992,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 8.2348}, {""driver"": ""days_since_last_login"", ""impact"": -0.8376}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2298}]",None
NovaSeat-5656-MJEFC,5656-mjefc@example.com,577.8,Enterprise,42,48.15,True,,,14,Declining,0.51,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9269}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-6082-OQFBA,6082-oqfba@example.com,235.8,Pro,23,19.65,False,,,8,Stable,0.63,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-8051-HJRLT,8051-hjrlt@example.com,846.6,Starter,1,70.55,False,,,16,Stable,1.95,0.9993,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 8.2348}, {""driver"": ""days_since_last_login"", ""impact"": -0.8376}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2298}]",None
NovaSeat-8974-OVACP,8974-ovacp@example.com,241.8,Starter,1,20.15,False,,,2,Increasing,1.42,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9022}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-4010-YLMVT,4010-ylmvt@example.com,1279.2,Starter,56,106.6,False,,,9,Increasing,1.16,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-1379-FRVEB,1379-frveb@example.com,1092.0,Starter,15,91.0,False,,,16,Stable,1.45,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8655}, {""driver"": ""days_since_last_login"", ""impact"": -0.8532}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-8612-GXIDD,8612-gxidd@example.com,304.8,Enterprise,12,25.4,False,,,6,Increasing,1.08,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-6288-CHQJB,6288-chqjb@example.com,839.4,Enterprise,54,69.95,True,,,14,Increasing,0.96,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-8160-HOWOX,8160-howox@example.com,802.2,Starter,7,66.85,False,,,0,Increasing,1.29,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-3023-GFLBR,3023-gflbr@example.com,1033.8,Starter,33,86.15,False,,,35,Declining,3.71,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-6648-INWPS,6648-inwps@example.com,241.8,Starter,16,20.15,False,,,24,Declining,0.88,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9174}, {""driver"": ""days_since_last_login"", ""impact"": -0.8214}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-4223-BKEOR,4223-bkeor@example.com,778.2,Pro,21,64.85,False,,,26,Increasing,0.97,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9255}, {""driver"": ""days_since_last_login"", ""impact"": -0.7689}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-4079-VTGLK,4079-vtglk@example.com,898.2,Enterprise,30,74.85,False,,,10,Stable,0.8,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-1763-WQFUK,1763-wqfuk@example.com,606.0,Starter,3,50.5,True,,,16,Declining,0.87,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9269}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-1391-UBDAR,1391-ubdar@example.com,874.8,Starter,11,72.9,False,,,4,Stable,0.58,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-8894-JVDCV,8894-jvdcv@example.com,1380.6,Pro,62,115.05,True,,,6,Increasing,0.7,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-2023-VQFDL,2023-vqfdl@example.com,228.0,Starter,18,19.0,False,,,18,Increasing,0.84,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-1345-GKDZZ,1345-gkdzz@example.com,234.6,Starter,6,19.55,False,,,24,Increasing,1.3,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9367}, {""driver"": ""days_since_last_login"", ""impact"": -0.8214}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-2014-MKGMH,2014-mkgmh@example.com,1213.2,Pro,46,101.1,False,,,23,Increasing,0.68,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-5628-FCGYG,5628-fcgyg@example.com,1009.2,Starter,21,84.1,False,,,28,Increasing,0.85,0.0003,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8629}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}, {""driver"": ""tenure_months"", ""impact"": -0.0852}]",None
NovaSeat-2560-WBWXF,2560-wbwxf@example.com,289.8,Enterprise,68,24.15,False,,,14,Declining,0.56,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9269}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-0248-IPDFW,0248-ipdfw@example.com,601.2,Starter,1,50.1,False,,,2,Stable,1.06,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-7978-DKUQH,7978-dkuqh@example.com,895.2,Starter,25,74.6,False,,,14,Declining,1.11,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9269}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-4335-UPJSI,4335-upjsi@example.com,237.0,Enterprise,24,19.75,False,,,4,Declining,1.37,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9269}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-0524-IAVZO,0524-iavzo@example.com,1020.0,Starter,30,85.0,False,,,22,Declining,3.74,0.9995,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 8.2063}, {""driver"": ""days_since_last_login"", ""impact"": -0.8376}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-2737-YNGYW,2737-yngyw@example.com,966.6,Starter,2,80.55,False,,,86,Declining,2.04,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-1784-EZDKJ,1784-ezdkj@example.com,1281.6,Pro,51,106.8,False,,,29,Increasing,0.64,0.0005,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.7771}, {""driver"": ""days_since_last_login"", ""impact"": 0.3707}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-9297-FVVDH,9297-fvvdh@example.com,1014.0,Enterprise,57,84.5,True,,,19,Increasing,0.66,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-8007-YYPWD,8007-yypwd@example.com,300.6,Enterprise,15,25.05,False,,,4,Increasing,1.47,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.824}, {""driver"": ""days_since_last_login"", ""impact"": -0.8439}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-7101-HRBLJ,7101-hrblj@example.com,1004.4,Enterprise,72,83.7,True,,,2,Increasing,1.17,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-5159-YFPKQ,5159-yfpkq@example.com,909.6,Starter,2,75.8,False,,,38,Declining,2.53,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-6635-CPNUN,6635-cpnun@example.com,1159.2,Starter,28,96.6,False,,,25,Increasing,0.64,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.938}, {""driver"": ""days_since_last_login"", ""impact"": -0.8201}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-4021-RQSNY,4021-rqsny@example.com,1182.0,Starter,29,98.5,False,,,19,Increasing,2.43,0.9992,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 8.2348}, {""driver"": ""days_since_last_login"", ""impact"": -0.8376}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2298}]",None
NovaSeat-5453-YBTWV,5453-ybtwv@example.com,1213.2,Enterprise,70,101.1,True,,,6,Stable,0.71,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-5039-LZRQT,5039-lzrqt@example.com,242.4,Pro,13,20.2,False,,,25,Increasing,1.3,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.938}, {""driver"": ""days_since_last_login"", ""impact"": -0.8201}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-2931-VUVJN,2931-vuvjn@example.com,1128.6,Pro,59,94.05,True,,,1,Stable,1.07,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-9061-TIHDA,9061-tihda@example.com,1143.0,Starter,13,95.25,False,,,45,Increasing,3.87,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1335}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2298}]",None
NovaSeat-8699-ASUFO,8699-asufo@example.com,892.8,Starter,7,74.4,False,,,25,Increasing,1.54,0.9993,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 8.2184}, {""driver"": ""days_since_last_login"", ""impact"": -0.8211}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2298}]",None
NovaSeat-6418-PIQSP,6418-piqsp@example.com,972.0,Enterprise,62,81.0,True,,,26,Increasing,0.76,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9255}, {""driver"": ""days_since_last_login"", ""impact"": -0.7689}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-8220-OCUFY,8220-ocufy@example.com,723.0,Pro,21,60.25,True,,,20,Increasing,1.09,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-3995-WFCSM,3995-wfcsm@example.com,730.2,Starter,2,60.85,False,,,15,Declining,1.22,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9269}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-1895-QTKDO,1895-qtkdo@example.com,527.4,Starter,1,43.95,False,,,8,Increasing,0.87,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-2038-OEQZH,2038-oeqzh@example.com,1032.6,Starter,4,86.05,False,,,12,Declining,1.0,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9269}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-1178-PZGAB,1178-pzgab@example.com,243.0,Pro,19,20.25,False,,,27,Stable,1.34,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8971}, {""driver"": ""days_since_last_login"", ""impact"": -0.3077}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-7927-AUXBZ,7927-auxbz@example.com,1021.8,Starter,30,85.15,True,,,19,Declining,2.74,0.9995,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 8.2063}, {""driver"": ""days_since_last_login"", ""impact"": -0.8376}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-2626-VEEWG,2626-veewg@example.com,232.8,Enterprise,67,19.4,False,,,18,Increasing,1.05,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-2878-RMWXY,2878-rmwxy@example.com,1231.8,Enterprise,72,102.65,False,,,19,Declining,0.85,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9269}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-1657-DYMBM,1657-dymbm@example.com,238.8,Enterprise,53,19.9,False,,,16,Increasing,1.2,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-7311-MQJCH,7311-mqjch@example.com,234.6,Pro,5,19.55,False,,,5,Stable,0.52,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-7375-WMVMT,7375-wmvmt@example.com,1146.0,Enterprise,71,95.5,True,,,3,Stable,1.17,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-1136-XGEQU,1136-xgequ@example.com,1009.8,Pro,50,84.15,True,,,0,Increasing,0.6,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-2530-FMFXO,2530-fmfxo@example.com,1238.4,Enterprise,56,103.2,True,,,17,Stable,0.56,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-6844-DZKRF,6844-dzkrf@example.com,602.4,Starter,2,50.2,True,,,30,Stable,1.22,0.0006,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.868}, {""driver"": ""days_since_last_login"", ""impact"": 0.649}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-4695-WJZUE,4695-wjzue@example.com,1062.6,Starter,2,88.55,False,,,80,Declining,3.51,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-7619-ODSGN,7619-odsgn@example.com,657.0,Starter,24,54.75,False,,,64,Declining,2.74,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-5970-GHJAW,5970-ghjaw@example.com,239.4,Enterprise,46,19.95,False,,,12,Increasing,1.02,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-8879-XUAHX,8879-xuahx@example.com,1395.0,Enterprise,71,116.25,True,,,7,Declining,1.03,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9269}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-3689-MOZGR,3689-mozgr@example.com,374.4,Starter,29,31.2,True,,,22,Stable,1.21,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-4195-PNGZS,4195-pngzs@example.com,293.4,Enterprise,69,24.45,False,,,12,Stable,0.82,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-5003-XZWWO,5003-xzwwo@example.com,1010.4,Enterprise,71,84.2,True,,,14,Stable,0.54,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-3988-RQIXO,3988-rqixo@example.com,1095.6,Starter,1,91.3,False,,,76,Stable,1.87,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1335}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2298}]",None
NovaSeat-7622-FWGEW,7622-fwgew@example.com,1027.8,Enterprise,56,85.65,True,,,11,Increasing,0.74,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-6922-NCEDI,6922-ncedi@example.com,254.4,Pro,56,21.2,False,,,13,Increasing,0.84,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
